DRUGBANK_ID,DB09555,DB09561,DB09563,DB09570,DB09571,DB11093,DB11104,DB11126,DB11228,DB11256,DB11359,DB11362,DB11363,DB11364,DB11367,DB11560,DB11574,DB11575,DB11581,DB11582,DB11591,DB11596,DB11602,DB11609,DB11610,DB11611,DB11613,DB11614,DB11619,DB11699,DB11730,DB11737,DB11793,DB11915,DB11921,DB11943,DB11994,DB12095,DB12161,DB12243,DB12332,DB12598,DB13025,DB13092,DB13139,DB13146,DB13154,DB13155,DB13156,DB13158,DB13164,DB13165,DB13167,DB13179,DB13180
DB00143,0.0286624,0.0280899,0.0188679,0.0226629,0.0408163,0.0382514,0,0.0454545,0.0075188,0.0890052,0.0149254,0.0229885,0.00680787,0.166667,0.0404624,0.0260736,0.0130648,0.012091,0.0126156,0.0258541,0.0254372,0.0848586,0.00779727,0.0275591,0.0324074,0.0337423,0.00700607,0.00651891,0.0164835,0.0146789,0.0134146,0.00797448,0.0255942,0.0194647,0.00730748,0.010101,0.00886263,0.0284605,0.0200861,0.0221402,0.0189445,0.0135747,0.0162602,0.00678733,0.0372881,0.0540541,0.0178571,0.0112179,0.00944882,0.0095729,0.0112676,0.0159681,0.0338983,0.00886918,0.0618557
DB00144,0.0228571,0.10101,0.0207254,0.0206186,0.0257511,0.0321101,0,0.0386266,0.0234192,0.0361635,0.0257511,0.0197133,0.010355,0.04914,0.0258152,0.0217707,0.00851064,0.0167364,0.0114286,0.0159574,0.0287443,0.0330827,0.0203327,0.0385965,0.0238095,0.0185005,0.00967742,0.00749064,0.0141718,0.0315789,0.0105018,0.0106061,0.0188034,0.0319149,0.0121884,0.0107422,0.0141243,0.0336239,0.0247253,0.0229508,0.0102564,0.0147059,0.025,0.00735294,0.0302115,0.0502283,0.0147783,0.0183486,0.0134933,0.00860832,0.0107383,0.0130354,0.0397554,0.018319,0.0524017
DB00145,0.0102564,0.0555556,0.0588235,0.0262009,0.04,0.122807,0,0.0657895,0.00363636,0.0225873,0.04,0.0149254,0.00416667,0.0350195,0.0153846,0.0187617,0.0023108,0.00542636,0.00465983,0.0061287,0.0156556,0.0213592,0.00514139,0.0465116,0.0319149,0.00912201,0.00346021,0.00466563,0.00716479,0.00945626,0.00570613,0.00396825,0.0116279,0.00849858,0.00421941,0.00923788,0.0108893,0.0136364,0.0103627,0.0413793,0.00803859,0.0125786,0.0204918,0.00498753,0.0285714,0.131148,0.0714286,0.01,0.00782779,0.00565428,0.00680272,0.00789474,0.0591716,0.00512821,0.0958904
DB00146,0.0152566,0.0119658,0.00705467,0.0144928,0.0165837,0.0135364,0,0.0165017,0.00745342,0.0167323,0.00656814,0.0107181,0.00869565,0.0164975,0.0125561,0.0122066,0.00754549,0.0200445,0.013191,0.011984,0.0183575,0.015311,0.0120219,0.0136157,0.0160772,0.00995733,0.0086512,0.00682012,0.0354465,0.0126316,0.0105949,0.00385728,0.0157068,0.0146461,0.0189815,0.00714796,0.00459982,0.0126156,0.0154125,0.00734214,0.00693241,0.00351288,0.00900901,0.00925926,0.0214286,0.0134228,0.00519931,0.00872939,0.00864553,0.0247553,0.00535236,0.0110132,0.00847458,0.00995406,0.0165289
DB00147,0.0299003,0.0240964,0.0275862,0.0326409,0.0380435,0.0290698,0,0.026455,0.00516796,0.0200334,0.0494506,0.0337302,0.0115119,0.0160858,0.0114449,0.025,0.00653595,0.0107527,0.0153453,0.0185529,0.0243112,0.0191388,0.00598802,0.0290456,0.0294118,0.0194076,0.0137181,0.0256757,0.00734619,0.0188679,0.0212235,0.026534,0.0223881,0.0135135,0.00565291,0.0164779,0.0182371,0.0208877,0.0160116,0.0352941,0.0220994,0.013986,0.031339,0.0114767,0.0615942,0.0282486,0.0326797,0.0181219,0.0211382,0.00592593,0.0217391,0.031185,0.0391459,0.00560538,0.0320856
DB00149,0.0333333,0.0694444,0.0566038,0.0493827,0.0769231,0.0632911,0,0.0978261,0.0136986,0.0339321,0.0425532,0.0190476,0.00574713,0.0553506,0.0250417,0.0199275,0.00688468,0.0130769,0.00641613,0.0100503,0.0227704,0.0301887,0.0173267,0.0333333,0.0636364,0.0179978,0.00836203,0.00452489,0.0100604,0.0182232,0.0097493,0.00381679,0.0201794,0.0280899,0.00536673,0.0113122,0.0122807,0.0329835,0.034188,0.0301205,0.00778816,0.0118343,0.0228137,0.00820345,0.0471204,0.126582,0.0483871,0.0135135,0.0113422,0.00957702,0.00823723,0.0202532,0.0364583,0.0164349,0.136364
DB00150,0.0341463,0.0179211,0.00766284,0.0358744,0.0553633,0.0210526,0,0.0301003,0.006,0.0357143,0.0777385,0.0241935,0.021398,0.033543,0.0198758,0.062069,0.0160539,0.016,0.0195313,0.0245139,0.0448179,0.0343407,0.00651466,0.0372493,0.0285714,0.038282,0.0198825,0.0222482,0.00916667,0.20442,0.0130435,0.0180556,0.0408805,0.0239913,0.00477707,0.0147465,0.0288714,0.0491803,0.0265487,0.0356164,0.0301568,0.0261682,0.030303,0.0134086,0.0571429,0.034965,0.0264151,0.0223464,0.0136612,0.00615174,0.0199253,0.037415,0.0463918,0.00797607,0.040678
DB00151,0.0294118,0.0769231,0.0425532,0.0247934,0.045977,0.0694444,0,0.105882,0.0104895,0.0323232,0.0340909,0.0120192,0.00495049,0.0568182,0.0236088,0.0201835,0.00517539,0.0100231,0.00552995,0.0091001,0.0211132,0.0305927,0.01,0.0277778,0.047619,0.0169875,0.00541339,0.00304414,0.00910931,0.0138249,0.00842697,0.00386847,0.0205011,0.0182584,0.0041866,0.0114025,0.0106383,0.03177,0.0170068,0.025,0.00628931,0.0120846,0.0194553,0.00741962,0.0432432,0.138889,0.0545455,0.0136986,0.0114943,0.00559552,0.00665557,0.0127877,0.0378378,0.0101394,0.148148
DB00152,0.021645,0.00911854,0.0196721,0.02,0.0202312,0.0119403,0,0.0113636,0.00364299,0.0197889,0.0202312,0.0255255,0.00748809,0.011215,0.00812065,0.0136307,0.00550275,0.0141935,0.0142429,0.0128617,0.0245161,0.0177891,0.00452489,0.0173697,0.013624,0.0122164,0.0091944,0.0256125,0.00639488,0.0115274,0.037037,0.0169271,0.0186514,0.0143885,0.00517866,0.0177148,0.00970874,0.0227519,0.0153483,0.0191388,0.0146232,0.0118644,0.0194553,0.00610169,0.027088,0.0117647,0.0126582,0.0103627,0.0141207,0.00529101,0.0260355,0.0185759,0.0202247,0.00379147,0.011396
DB00153,0.0151099,0.0118243,0.00696864,0.0143603,0.01473,0.01,0,0.0163132,0.00738916,0.0166178,0.00649351,0.0117146,0.00807848,0.0163522,0.0133809,0.0121269,0.00752212,0.017146,0.0125,0.0119284,0.0172579,0.0152091,0.0108342,0.0134731,0.0158983,0.009908,0.00823207,0.00677966,0.0289953,0.0125392,0.0097166,0.00383142,0.0145379,0.0137429,0.0156394,0.00711238,0.00457038,0.0125418,0.0153153,0.00726744,0.00689061,0.00348432,0.00892857,0.00864055,0.019774,0.013267,0.00513699,0.00867052,0.00858779,0.0193953,0.00531915,0.00982533,0.00839161,0.00990099,0.0163399
DB00154,0.0199203,0.0265487,0.043956,0.027972,0.0378788,0.0603448,0,0.037037,0.00600601,0.0295749,0.0378788,0.0241228,0.00717131,0.0383387,0.0267296,0.020339,0.00447928,0.012696,0.00797872,0.00967118,0.0230088,0.0263158,0.00671141,0.0543478,0.0331126,0.0128755,0.00481,0.0100287,0.0136054,0.0146138,0.0119205,0.00713012,0.0143737,0.011811,0.00700525,0.00864865,0.0131579,0.0139276,0.0157729,0.039604,0.0132939,0.0106101,0.0301003,0.00555115,0.0301724,0.0578512,0.04,0.0107527,0.00878735,0.00928793,0.0108696,0.016092,0.0530973,0.00596659,0.0530303
DB00155,0.0375,0.0480769,0.0352941,0.0213523,0.04,0.045045,0,0.0725806,0.00923077,0.0516252,0.023622,0.0222222,0.00640512,0.0743243,0.027027,0.0240964,0.0101752,0.0127628,0.0116383,0.0146771,0.0251346,0.0490018,0.00911162,0.0274725,0.041958,0.0206972,0.00676983,0.00431655,0.0117188,0.0169851,0.0188425,0.00904159,0.049569,0.0186667,0.00526624,0.0120219,0.00995025,0.0314735,0.0175719,0.0201005,0.0210526,0.0218579,0.020339,0.0088,0.045045,0.0900901,0.0319149,0.0127273,0.0106952,0.00698758,0.0125786,0.0259434,0.03125,0.00966184,0.1
DB00156,0.0188679,0.0555556,0.0377358,0.0241935,0.0430108,0.0506329,0,0.162791,0.010274,0.0237624,0.0430108,0.0142518,0.00410172,0.0363636,0.0285235,0.0144404,0.00804598,0.00842912,0.00457875,0.0100604,0.0170132,0.0205993,0.0173697,0.0266667,0.126214,0.012318,0.00787014,0.00301659,0.00905433,0.0113379,0.0069541,0.0019084,0.0133929,0.0281294,0.00536993,0.010181,0.0123023,0.0238095,0.0134228,0.0240964,0.00623053,0.0118694,0.0190114,0.0132013,0.0364583,0.1,0.0491803,0.0155039,0.0132827,0.00636943,0.00658979,0.0125945,0.03125,0.0151707,0.2375
DB00158,0.0409449,0.00968992,0.00603622,0.0294551,0.0304183,0.0134357,0,0.016791,0.00407056,0.291275,0.0149813,0.0595383,0.0170628,0.071953,0.0261882,0.0254582,0.0213655,0.0238372,0.046133,0.0320513,0.0391121,0.280724,0.00470035,0.0239316,0.0350554,0.0522621,0.0225502,0.025878,0.0140056,0.0229621,0.0335986,0.0221286,0.0429234,0.0146678,0.0070922,0.0229358,0.0179462,0.0413603,0.0174588,0.0232945,0.0420248,0.0564516,0.0258993,0.0108761,0.0337079,0.0191205,0.0303644,0.0167891,0.0305263,0.00825959,0.0332681,0.0217129,0.0321027,0.00645161,0.0225564
DB00159,0.0209205,0.029703,0.0506329,0.0291971,0.0416667,0.0673077,0,0.0406504,0.00623053,0.0302457,0.0416667,0.0224719,0.00724055,0.0398671,0.0272436,0.0207612,0.00450958,0.00976709,0.00806452,0.00978474,0.0235081,0.0268817,0.00689655,0.0581395,0.0359712,0.0130435,0.00483793,0.0102041,0.013766,0.0149893,0.0107527,0.00728597,0.0147368,0.012,0.00705467,0.00876232,0.0134228,0.0141643,0.0160772,0.0421053,0.0135338,0.0109589,0.0313589,0.00560448,0.0318182,0.0642202,0.0454545,0.010989,0.00897666,0.009375,0.0110759,0.0165485,0.0560748,0.00605327,0.0583333
DB00160,0.0201005,0.05,0.05,0.0255319,0.05,0.0606061,0,0.0875,0.00714286,0.0243902,0.05,0.0147059,0.00414594,0.0381679,0.0238908,0.0147874,0.00461627,0.00773395,0.00463392,0.00711382,0.0174419,0.0211132,0.0101781,0.0291971,0.0729167,0.0125,0.00493583,0.00307692,0.00712106,0.0116822,0.00708215,0.00195695,0.0137931,0.0169972,0.00360144,0.00917431,0.0125899,0.0242792,0.0137221,0.0261438,0.0063593,0.0123457,0.02,0.00829876,0.0333333,0.119403,0.0625,0.00988142,0.00773694,0.00562701,0.00673401,0.0130208,0.0335196,0.0128205,0.131579
DB00161,0.0194175,0.0447761,0.0425532,0.0290456,0.045977,0.0547945,0,0.119048,0.0104895,0.0240481,0.045977,0.0169082,0.00412201,0.0371747,0.0288136,0.0145985,0.00865551,0.00846805,0.00460405,0.00808081,0.0172084,0.0208333,0.0125313,0.0277778,0.111111,0.0124014,0.00839092,0.00304414,0.00910931,0.0114943,0.00701262,0.0019305,0.0135747,0.0298295,0.0041866,0.00910125,0.0124334,0.024024,0.0152801,0.025,0.00628931,0.0120846,0.0194553,0.0107527,0.0320856,0.108108,0.0545455,0.0117188,0.00956023,0.0064,0.00665557,0.0127877,0.0322581,0.0152866,0.177215
DB00162,0.013624,0.0131004,0.0242718,0.0148515,0.0201613,0.034632,0,0.015873,0.00445434,0.0120301,0.0160643,0.0121528,0.00803506,0.0137931,0.015852,0.00842697,0.00315126,0.010989,0.013754,0.00869565,0.0190896,0.0100865,0.0053286,0.0402685,0.0149254,0.00760456,0.00318471,0.0135802,0.0211454,0.00837521,0.00686499,0.00590842,0.00826446,0.00795455,0.0104281,0.00382775,0.00687758,0.00956938,0.00929615,0.0219436,0.00880503,0.0040404,0.0143541,0.00581395,0.0289855,0.0295359,0.0138249,0.00740741,0.00729927,0.0128388,0.00788436,0.0108696,0.0172414,0.0084122,0.0159363
DB00163,0.0148936,0.0181269,0.0128205,0.0238569,0.0228571,0.0207715,0,0.0140449,0.00907441,0.0169935,0.025788,0.0162482,0.0122699,0.0186567,0.0104046,0.0160494,0.00850851,0.0174194,0.0202855,0.0251216,0.0230474,0.0151134,0.0120664,0.019656,0.0161725,0.0183566,0.0113835,0.010917,0.0103917,0.018732,0.0144181,0.0102828,0.0185185,0.0184805,0.00881286,0.0096238,0.0133172,0.0138889,0.0212515,0.0117371,0.0145414,0.00668896,0.0192678,0.00812458,0.0290828,0.0294985,0.00931677,0.0142119,0.00888325,0.010603,0.0116009,0.0168712,0.02,0.0142993,0.0169492
DB00165,0.0308219,0.0189873,0.0294118,0.0335366,0.04,0.0243902,0,0.0220994,0.00529101,0.0186125,0.0520231,0.0322581,0.011592,0.0136986,0.0101302,0.0237342,0.00601751,0.0100937,0.0145923,0.017757,0.0229885,0.016129,0.00609756,0.0257511,0.0307692,0.0206398,0.0137767,0.0273973,0.00554529,0.0172414,0.0201765,0.026936,0.0208333,0.0136646,0.0045403,0.0155763,0.0169231,0.0197889,0.0162242,0.0323887,0.0209497,0.0118765,0.0291545,0.0107775,0.0798479,0.0236686,0.0347222,0.0166945,0.0197694,0.00446761,0.0190337,0.0295983,0.03663,0.00452489,0.027933
DB00166,0.0227273,0.0483871,0.0283019,0.0266667,0.0342466,0.0538462,0,0.047619,0.00867052,0.0325497,0.0202703,0.0212314,0.00947867,0.052795,0.0183206,0.0283806,0.00556174,0.0163205,0.0114236,0.0114723,0.0277778,0.0309811,0.00869565,0.0348259,0.0240964,0.012685,0.00573888,0.0070028,0.0124521,0.0204082,0.0209974,0.00520833,0.0262626,0.0129032,0.00694847,0.0106724,0.00961538,0.0136612,0.0170015,0.0275229,0.010101,0.00765306,0.0189873,0.00470219,0.0284553,0.0757576,0.026087,0.0122592,0.0103093,0.00918836,0.00757576,0.0155902,0.0413223,0.00705053,0.0625
DB00167,0.0273973,0.0625,0.0491803,0.0354331,0.0707071,0.0574713,0,0.135417,0.0201342,0.0273438,0.0392157,0.016317,0.00653061,0.0425532,0.0298013,0.0178253,0.00915856,0.0106789,0.00636943,0.010978,0.0224299,0.0240296,0.0219512,0.0382166,0.0964912,0.0144444,0.00931829,0.00447094,0.0140281,0.015625,0.00964187,0.0037594,0.0175824,0.0335196,0.00593824,0.0112108,0.0121107,0.0265096,0.0182724,0.0287356,0.00769231,0.0115607,0.0259259,0.0106209,0.04,0.114943,0.0428571,0.0171756,0.0149533,0.00951626,0.00813008,0.0198511,0.035,0.0201005,0.186813
DB00168,0.0529412,0.0283019,0.0154639,0.0393701,0.231959,0.0321101,0,0.0386266,0.0139211,0.0646204,0.0717489,0.0537037,0.0118519,0.0755668,0.057423,0.0322581,0.0243112,0.0160279,0.0164069,0.0287253,0.0413476,0.0601852,0.010989,0.0882353,0.0617284,0.0673469,0.0162338,0.0189394,0.0114841,0.0315789,0.0176263,0.0230061,0.0347222,0.0282686,0.00772201,0.0117302,0.0242511,0.0519645,0.033241,0.0833333,0.0233766,0.0342612,0.0406091,0.00957996,0.0557276,0.0454545,0.0510204,0.0230415,0.011976,0.0078853,0.0272851,0.030303,0.0625,0.0150376,0.0478261
DB00169,0.0155367,0.0122378,0.00722022,0.0161074,0.0169492,0.0103448,0,0.0168634,0.00757576,0.0169492,0.00671141,0.0119695,0.0081728,0.0167742,0.0127042,0.0123574,0.0080393,0.0196188,0.0126582,0.0120886,0.0175953,0.0155039,0.0121951,0.0138889,0.0164204,0.0100503,0.0090945,0.00689655,0.0336307,0.0128068,0.0107084,0.00390625,0.0159236,0.0156379,0.0190964,0.00721501,0.00465549,0.0127551,0.0165289,0.00748503,0.00701139,0.00356718,0.0091623,0.00874126,0.0203488,0.0137221,0.00531915,0.00884086,0.00875486,0.0243478,0.00541516,0.0111732,0.00863309,0.0100541,0.0168919
DB00170,0.027248,0.00423729,0.00465116,0.0401003,0.0403226,0.0124481,0,0.0116279,0.0021978,0.0226244,0.0886076,0.0352113,0.0206338,0.00677201,0.0104439,0.0313837,0.0105541,0.00887978,0.0186235,0.0121633,0.0340237,0.0202312,0.00175439,0.039604,0.0221402,0.0240385,0.00913242,0.0363864,0.0121739,0.0649123,0.0160735,0.0147929,0.0388514,0.0101925,0.00599455,0.0105465,0.0634921,0.0204327,0.0119048,0.0408805,0.021519,0.0393375,0.0412621,0.0190756,0.0315186,0.0121951,0.0227273,0.0163205,0.00578871,0.00706714,0.0198151,0.0236364,0.0345821,0.00521376,0.0116732
DB00172,0.0387931,0.0520833,0.038961,0.021978,0.0608696,0.0485437,0,0.0775862,0.00946372,0.0544747,0.0252101,0.018018,0.00644641,0.0877193,0.0224359,0.0244328,0.0107955,0.0128399,0.00899281,0.0167984,0.0255009,0.0516605,0.00928074,0.0287356,0.0522388,0.0242558,0.00679612,0.00436681,0.011811,0.0172786,0.017663,0.00732601,0.043573,0.0134048,0.00529101,0.00990099,0.010084,0.02149,0.0177994,0.0209424,0.0120664,0.0110497,0.0209059,0.0064257,0.046729,0.0865385,0.0348837,0.0129151,0.0108499,0.00703125,0.00952381,0.0264423,0.0324074,0.0097561,0.107143
DB00173,0.0206186,0,0,0.0120846,0.0113636,0.00613497,0,0.00555556,0,0.0187394,0.0171429,0.0180361,0.00539291,0.00273973,0.00434153,0.00941915,0.00547945,0.00431344,0.0128977,0.00370028,0.00978793,0.0178862,0,0.00858369,0.0102564,0.00407747,0.00661626,0.0122117,0.00184843,0.0193424,0.0125786,0.0358974,0.0171103,0.00495049,0.00170164,0.0114226,0.00612557,0.0118421,0.00439883,0.0120968,0.00972222,0.0119904,0.0115942,0.00460476,0.0108303,0.011976,0.013986,0.00498339,0.0232945,0.0014892,0.0146628,0.0125786,0.0108696,0.0011325,0.00558659
DB00174,0.0276498,0.0641026,0.0333333,0.0275591,0.0612245,0.0843373,0,0.0918367,0.0100334,0.0376238,0.029703,0.0163934,0.00571895,0.0618182,0.0247934,0.0233813,0.00513699,0.0106952,0.00638104,0.00999001,0.0225141,0.0356473,0.00968523,0.0387097,0.0423729,0.0224467,0.00587084,0.00448431,0.011011,0.0134228,0.00827586,0.00377358,0.0244444,0.019337,0.00534759,0.0123735,0.0103986,0.041979,0.0268908,0.0350877,0.00771605,0.0145773,0.0185185,0.00898693,0.0456853,0.117647,0.0441176,0.0133588,0.011215,0.00713154,0.00651466,0.0123762,0.0459184,0.00997506,0.12766
DB00175,0.0146413,0.0165441,0.00757576,0.0181058,0.0177305,0.0126582,0,0.0340502,0.0225166,0.0215827,0.0123457,0.0134529,0.0088968,0.0228188,0.0186916,0.0176298,0.00995926,0.0204895,0.00962155,0.0220842,0.0201005,0.0199601,0.0254335,0.0161031,0.020654,0.0132062,0.0108043,0.00528169,0.0235131,0.0370787,0.0100925,0.0060241,0.0141612,0.0369099,0.0198113,0.00957996,0.0105566,0.0183566,0.0227058,0.0125196,0.00717489,0.00863132,0.0149864,0.00887574,0.0196078,0.018018,0.00744879,0.0266667,0.0201816,0.0139779,0.00927644,0.0115075,0.0196375,0.0517666,0.0378378
DB00176,0.0534591,0.015625,0.0175439,0.0536723,0.0536585,0.0253807,0.00641026,0.00921659,0.0147059,0.044335,0.0384615,0.0439771,0.015885,0.0125313,0.0124481,0.0149031,0.0113391,0.0170092,0.0313825,0.0117117,0.0478469,0.0407524,0.00761905,0.0622568,0.0633484,0.023,0.011194,0.026178,0.00990099,0.0198556,0.0205811,0.0206022,0.0380435,0.0131108,0.00725851,0.00897308,0.0160819,0.03861,0.0140252,0.0509091,0.0351827,0.0502283,0.0544959,0.00823353,0.0426229,0.0247525,0.0764706,0.0141956,0.00771605,0.00875274,0.0252809,0.0255906,0.0427632,0.00875274,0.00925926
DB00177,0.0462633,0.00900901,0.00945626,0.0468227,0.0422222,0.015625,0,0.0238612,0.00603318,0.052071,0.0515695,0.0653333,0.0224215,0.0613893,0.0271116,0.0400891,0.0305381,0.030525,0.0301543,0.0169993,0.0593714,0.0491991,0.00773196,0.0436508,0.0494624,0.045045,0.0267176,0.0401204,0.0132646,0.0460358,0.0262172,0.0181612,0.0416141,0.0289179,0.00685267,0.0160643,0.029316,0.0568295,0.0273684,0.044316,0.0462487,0.0408759,0.0474632,0.0191083,0.0400729,0.0176991,0.0356295,0.0205011,0.0122905,0.00863132,0.0314795,0.0333778,0.0458716,0.013805,0.0328947
DB00178,0.0342146,0.0154739,0.008,0.0232897,0.0664063,0.0114068,0,0.0204461,0.0108696,0.05,0.0263158,0.04038,0.0164034,0.0906389,0.03207,0.0243161,0.0333021,0.0437611,0.0171053,0.0254058,0.0411392,0.0474183,0.0117786,0.0450607,0.0329068,0.0304646,0.0330852,0.0192132,0.0168067,0.049238,0.0208877,0.0177638,0.0308219,0.0350877,0.0137767,0.0105422,0.0168651,0.025248,0.0293255,0.0438449,0.0167131,0.0180412,0.0242857,0.0114596,0.0285714,0.0189753,0.0198807,0.0177824,0.0102775,0.0142096,0.0202117,0.026538,0.0318979,0.0212072,0.0262172
DB00179,0.0414013,0.0218579,0.0184049,0.112805,0.11828,0.0210526,0,0.0343137,0.015,0.0278232,0.0947368,0.0247619,0.0285054,0.0179949,0.0125874,0.029052,0.0191257,0.0273578,0.0280851,0.0238751,0.0384,0.025,0.0175781,0.0392157,0.0966184,0.0442387,0.0193487,0.0458221,0.0099728,0.0257827,0.0220318,0.0258065,0.0272727,0.0293399,0.00616247,0.0120968,0.023845,0.0554822,0.0302594,0.0369004,0.0285326,0.0660377,0.092219,0.0143939,0.183206,0.0310881,0.09375,0.0583333,0.0141509,0.00954479,0.0241135,0.0321932,0.157303,0.0121816,0.039604
DB00180,0.00440529,0.00537313,0.00241109,0.00485699,0.0041225,0.00654762,0.000607903,0.0130486,0.00687831,0.0061553,0.00294118,0.00493827,0.00532481,0.00584485,0.00679964,0.0055607,0.00388176,0.0114147,0.00557621,0.0108359,0.00893277,0.00560486,0.00799201,0.00743282,0.00524781,0.0048,0.0043944,0.00220459,0.0207193,0.00636943,0.00344234,0.00187882,0.00438383,0.0112408,0.249715,0.00441767,0.00321543,0.00790167,0.00682749,0.00451977,0.00356189,0.00257202,0.00374532,0.00925267,0.00949721,0.00712589,0.00179748,0.0109056,0.00990099,0.0696462,0.0040724,0.003996,0.00500835,0.0147306,0.0130564
DB00181,0.175439,0.0491803,0.0190476,0.0774648,0.0955882,0.0546875,0,0.0555556,0.00872093,0.051756,0.0492958,0.0301075,0.0126984,0.0401235,0.0183767,0.0442177,0.0106323,0.0148368,0.0249777,0.0163619,0.0442478,0.0492091,0.00873362,0.0673575,0.158621,0.0301724,0.0110683,0.0228245,0.0115053,0.0225873,0.0197109,0.0140598,0.0720339,0.0195313,0.00579039,0.016129,0.0178282,0.0526316,0.0330709,0.062201,0.0249633,0.0424403,0.0423453,0.0142631,0.100877,0.0852713,0.247312,0.0230906,0.0120898,0.00842912,0.0247295,0.0248307,0.0917031,0.00825472,0.070922
DB00182,0.0727273,0.0322581,0.0273973,0.0538462,0.60274,0.03,0,0.0344828,0.0128617,0.0267686,0.0934579,0.0542453,0.0105605,0.0166667,0.0128,0.0228471,0.0131354,0.00906344,0.0117754,0.0108588,0.0352505,0.0235507,0.0141509,0.137255,0.088,0.0255272,0.0127264,0.0223881,0.00688976,0.0286976,0.0150068,0.0205993,0.0326797,0.0176152,0.0041225,0.00772627,0.0153322,0.0350877,0.0196078,0.12426,0.0199081,0.0255682,0.0322581,0.00645161,0.0631068,0.0485437,0.105263,0.0187266,0.00910747,0.00705882,0.0210356,0.0394089,0.0531401,0.00857843,0.0347826
DB00183,0.0284168,0.00977199,0.00672269,0.0257069,0.0755034,0.0129241,0,0.0141732,0.0059952,0.0557214,0.0405844,0.0340788,0.0225564,0.0641849,0.030276,0.0493359,0.0268097,0.0180624,0.0262664,0.0354515,0.0433944,0.0531915,0.00632911,0.0386905,0.0232558,0.0569343,0.0232833,0.021978,0.0124346,0.134021,0.0168404,0.0200382,0.0395833,0.02,0.00859729,0.0119718,0.0247027,0.0361648,0.025916,0.0347826,0.0383944,0.0266821,0.0252525,0.0125714,0.0420757,0.0177134,0.0167224,0.019084,0.0103093,0.00892857,0.0239362,0.0327511,0.0348675,0.0105026,0.0174051
DB00184,0.12013,0.0148515,0.0165746,0.032345,0.0660377,0.00952381,0,0.0223214,0.00952381,0.0369181,0.0366972,0.0490566,0.0180587,0.0428212,0.0108992,0.0328849,0.026158,0.0183228,0.0165837,0.015233,0.0341085,0.0290076,0.00747664,0.0719697,0.0515021,0.0197433,0.0158582,0.0325098,0.00981267,0.0379061,0.0289505,0.021875,0.0542495,0.032413,0.00498615,0.0088845,0.012931,0.019975,0.0382436,0.0491228,0.0130719,0.0151188,0.0365535,0.0104244,0.0546624,0.0187793,0.0376344,0.0155521,0.0106707,0.00577617,0.0277778,0.0748988,0.0250784,0.0130435,0.0224215
DB00185,0.0253165,0.0192308,0.0124481,0.0114155,0.0177936,0.0149254,0,0.0104895,0.0125523,0.0114613,0.00704225,0.014827,0.0172786,0.0193548,0.0113493,0.0107672,0.0062144,0.0114247,0.0149961,0.00760135,0.0370899,0.00962861,0.0118243,0.0238806,0.00993378,0.00923361,0.00493938,0.0106509,0.0118845,0.0176282,0.0167038,0.00421941,0.0110063,0.0154525,0.00752688,0.00651163,0.00262123,0.00920598,0.0166667,0.00842697,0.00360577,0.00189036,0.0200893,0.00354108,0.0130548,0.0259259,0,0.00706215,0.00696379,0.00972898,0.0126582,0.0154639,0.00519481,0.0143149,0.0105263
DB00186,0.0339257,0.00806452,0.00209205,0.13,0.0255906,0.00795229,0,0.0194553,0.00139276,0.0306681,0.042,0.0302663,0.0377834,0.0143062,0.0126953,0.030303,0.021576,0.024735,0.0382253,0.017094,0.0321888,0.0297556,0.00361011,0.0230088,0.0285714,0.0407524,0.0206356,0.0697446,0.00563777,0.0357143,0.0295964,0.0337691,0.0305164,0.0122699,0.00428571,0.0138568,0.0615711,0.0480679,0.0138067,0.0259067,0.0249042,0.0684358,0.0880503,0.0222772,0.057725,0.00986193,0.0317125,0.0270856,0.00842105,0.00416419,0.035,0.0210136,0.0650685,0.004914,0.0194932
DB00187,0.0596026,0.0778443,0.0258065,0.0498534,0.104396,0.0388889,0,0.0461538,0.0204604,0.0525424,0.0691489,0.0411765,0.0160673,0.0373333,0.0242857,0.0246154,0.0153005,0.0193826,0.0264957,0.0240296,0.0629139,0.0484653,0.0239044,0.0617284,0.105528,0.0264766,0.015566,0.0280749,0.0146654,0.0299625,0.0234858,0.0261011,0.0449438,0.0283251,0.0113058,0.0121827,0.0225564,0.0393701,0.0335766,0.0538462,0.0387812,0.0545024,0.0628571,0.00909091,0.0782918,0.0434783,0.0909091,0.0261438,0.0143084,0.0103397,0.033237,0.0347648,0.118519,0.0145414,0.0463918
DB00188,0.0601336,0.0151057,0.00961538,0.06639,0.151613,0.0178042,0,0.025641,0.00725953,0.0702479,0.0317919,0.0618238,0.0129693,0.0521236,0.0319149,0.0249377,0.0238943,0.014157,0.0218373,0.0226537,0.0350195,0.0662252,0.0105581,0.0588235,0.0415512,0.0698529,0.0189762,0.0323661,0.0104,0.0291545,0.0271399,0.0248042,0.0362845,0.0195473,0.00620797,0.013181,0.0195122,0.0406147,0.0261283,0.0591133,0.0272109,0.0273504,0.0272374,0.00881356,0.0384615,0.0205279,0.0285714,0.015544,0.0140485,0.00927152,0.0247059,0.0359937,0.0315315,0.012381,0.0257143
